"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"
"ENSG00000164040.16 chr4_129073861"	-1	0.948381212285041	0.965128036848894	0.866169011830352	0.134188831128633	0.687005635683905	0.932480296639503	0.823663094333454	0.979707257391805	0.907715647437948	0.909320175138511
"ENSG00000114120.11 chr3_140382184"	-1	0.874962279141934	0.336011340074831	0.982631812748491	0.944976250974372	0.977098331841347	0.789550509414238	0.921534163501789	0.901769947695431	0.974159608427567	0.952987296552146
"ENSG00000149927.17 chr16_29996004"	0.977098331841347	0.708766388405974	0.894335478722373	0.958214874614094	0.805633984765179	0.81972061474244	0.918123425289367	0.985525528407411	0.518049138230962	0.864585374212323	0.816453784699581
"ENSG00000180376.16 chr3_56751528"	0.00372794303354619	0.878436742439245	0.697275686410745	0.964754135070279	0.692460928259622	0.982205035080978	0.902983157434576	0.534089268487291	0.559625438434073	0.992631350400766	0.926963551495665
"ENSG00000130513.6 chr19_19185172"	0.579090967826766	0.974159608427567	0.867175152871224	0.511873724450916	0.575763209896058	0.968601787697314	0.663099147441316	0.974331384480215	0.860447445892711	0.937048010594212	0.752123175312724
"ENSG00000185792.9 chr19_55225764"	-1	0.0354639505268069	-1	-1	-1	-1	-1	-1	-1	-1	0.034841301024875
"ENSG00000047578.12 chr16_27825388"	-1	0.676613012981554	0.947313273684247	0.424477171406749	0.64073545209999	0.854060578030666	0.451592526038888	0.761901195830975	0.313110661060455	0.387009126078405	0.52607628347295
"ENSG00000249915.7 chr5_314030"	0.0125175707220307	0.160546594104208	0.405971984655501	0.465684364531033	0.00364684275508966	0.454696523147134	0.53101624841024	0.900290632173228	0.12970525465457	0.167231777107737	0.644883440305833
"ENSG00000173239.13 chr10_88786250"	-1	-1	-1	0.000672766515544635	5.48723925597766e-08	0.0257039832582135	0.207247431778233	-1	-1	0.253710518262323	0.115799581115124
"ENSG00000119004.15 chr2_203231666"	0.737264942234944	0.701298212264529	0.815492693709549	0.771484829833914	0.700520053634872	0.995110399569015	0.817533572187348	0.82273822270246	0.371781967013651	0.720043539495786	0.993725111669766
"ENSG00000167676.4 chr19_5033713"	-1	0.0295762446440057	0.97902389547991	0.982631812748491	0.895473707156999	0.772693279054576	0.911354094446229	0.88286148728564	0.925279311972613	0.903975791712782	0.749650805061859
"ENSG00000130449.5 chr5_61715990"	-1	0.910193386386024	0.855124839299522	0.772815154414279	0.367387071657336	0.671131595864043	0.880190560229198	0.895240633302	0.898771048331951	0.924380104142662	0.946489511258931
"ENSG00000204160.11 chr1_27650760"	-1	0.863269072815855	0.964082888864982	0.832575714522391	0.947469198959677	0.794370858501804	0.707485142031162	0.974159608427567	0.99433453668746	0.436220444176367	0.995939154982833
"ENSG00000128973.12 chr15_68216353"	0.0035525184907271	0.948381212285041	0.353090614535102	0.302861057398294	0.4241429524304	0.952987296552146	0.346844060310108	0.982631812748491	0.624476081430791	0.674005854132375	0.326705320386521
"ENSG00000040633.12 chr17_6935156"	0.115540295152386	0.97738369605565	0.99615780965661	0.121738070586195	0.680184764486305	0.472770574494136	0.219159424151338	0.303517848896869	0.230381596573446	0.665219127468565	0.936869805910443
"ENSG00000130958.11 chr9_95514321"	-1	0.787258327528381	0.674147305308768	0.995110399569015	0.985977011664279	0.109042923552054	0.758084098420214	0.680184764486305	0.779070586397683	0.343971140584449	0.549283130845098
"ENSG00000134910.12 chr11_125523638"	0.915103700640934	0.989727305029318	0.989339625558921	0.958214874614094	0.971394828931707	0.972814154256964	0.999057113340791	0.972244921210179	0.965890659996011	0.961856523803789	0.869642275495107
"ENSG00000131398.13 chr19_51186215"	-1	0.907715647437948	0.791302384735463	0.968601787697314	0.819093889695888	0.946488073199812	0.952987296552146	0.613517112510113	0.910237052942417	0.965128036848894	0.851556516050736
"ENSG00000205155.7 chr19_35511586"	0.826792188272922	0.974159608427567	0.98111216690828	0.698866976125414	0.946202537463288	0.972670012008733	0.954154529300363	0.909622846328611	0.991513542485272	0.917159249887018	0.982631812748491
"ENSG00000134538.2 chr12_21029261"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000154655.15 chr18_5635791"	-1	0.963962868207965	0.926963551495665	0.851577486045917	0.935284704746229	0.87784737038265	0.959970565344752	0.607901166607368	0.591423231780914	0.952987296552146	0.999788053313508
"ENSG00000197937.12 chr19_53589163"	-1	0.994510630647013	0.936367923842645	0.671374866353327	0.947703561013254	0.911558361696762	0.429989233334821	0.34319905927402	0.894686341194048	0.819598392335269	0.755953837116225
"ENSG00000197360.9 chr19_22827948"	0.0699126014095992	0.704403180286027	0.983608732653814	-1	-1	-1	0.869642275495107	0.993653694999187	0.935192783270838	-1	0.26938682883125
"ENSG00000114933.15 chr2_206570680"	-1	0.990250543939164	0.604733294128799	0.605236266962213	0.704403180286027	0.192520335316869	0.843324005882429	0.605724631780181	0.0353167130570804	0.941468259682234	0.56652810254224
"ENSG00000170779.10 chr14_105941402"	-1	0.0654375140473133	0.271779751719207	0.366951228990735	0.992631350400766	0.983537096363549	0.965101863573851	0.139180898628201	0.997908383496911	0.518240665365212	0.310571865776736
"ENSG00000130522.5 chr19_18129317"	-1	0.975518980108323	0.971541478307037	0.950781176246387	0.996494227623509	0.557355017657777	0.899399421488014	0.969537952765579	0.502140353975895	0.982631812748491	0.244183943822121
"ENSG00000156030.13 chr14_73589871"	-1	0.620298343206447	0.724877458967633	0.10996710366831	0.192520335316869	0.972402633499369	0.260763214101172	0.960514678309466	0.610867199225595	0.404911927345153	0.858110710150032
"ENSG00000172955.17 chr4_99200545"	-1	0.0179624898057054	-1	0.155960028797339	0.195516594755386	0.264561677216106	0.0257039832582135	-1	0.0816924742428924	0.0320798036771851	0.87096877723519
"ENSG00000182050.13 chr12_86199979"	-1	0.972402633499369	0.24735699478111	-1	-1	-1	-1	0.771024223692239	0.233065279303137	-1	0.970476517312047
"ENSG00000186628.12 chr15_82337398"	0.902160209420081	0.990250543939164	0.974731975120464	0.972670012008733	0.961014768166545	0.601833724396335	0.993133477628111	0.974575252852092	0.814093665932425	0.970476517312047	0.99736444601969
"ENSG00000048828.16 chr9_93696056"	0.623501504331882	0.642716503197424	0.974159608427567	0.928740831788697	0.771577312932159	0.864656807902974	0.998505594971526	0.73658902902932	0.528775370367704	0.982631812748491	0.999788053313508
"ENSG00000111790.13 chr12_27387271"	-1	0.955717434965887	0.219471438876628	0.983161228794559	0.901769947695431	0.930064977690578	0.873656064579613	0.849539575793019	0.952987296552146	0.940051948910332	0.839544527716516
"ENSG00000132604.10 chr16_69946725"	-1	0.592183608670964	0.856302995778092	0.777374368002173	0.890775605279864	0.968601787697314	0.973409489321346	0.914515500810592	0.427514013961223	0.767719282950738	0.842760603152944
"ENSG00000124107.5 chr20_44733024"	-1	0.733513672250501	0.857615621997695	0.475065502371405	0.945959190024937	0.933859876471591	0.961278115523088	0.917651895335964	0.979506915190754	0.728710735687842	0.764247132214466
"ENSG00000255151.2 chr11_60031889"	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.134188831128633	-1
"ENSG00000169255.13 chr3_160706783"	-1	0.964082888864982	0.528775370367704	0.99658437020859	0.899490254148284	0.864061670924771	0.851556516050736	0.761110243367052	0.803456132710886	0.976818005936492	0.88868831856441
"ENSG00000239713.8 chr22_39097929"	0.00578035146038666	0.458446478868512	0.983537096363549	0.239395249735406	0.4241429524304	0.663995812061191	0.985977011664279	0.985374860265146	0.554640009495146	0.237446725686859	0.972814154256964
"ENSG00000184492.6 chr2_112858042"	-1	0.982631812748491	0.432507009205722	0.872448525255668	0.968601787697314	0.993653694999187	0.936324794280789	0.886684338414558	-1	0.814276419397331	0.95809924420695
"ENSG00000176834.13 chr12_117265859"	-1	0.890775605279864	0.680557095645017	0.995110399569015	0.911252753379212	0.983537096363549	0.808815104401487	0.88868831856441	0.902160209420081	0.964891098100747	0.922734052508882
"ENSG00000136098.16 chr13_52374918"	0.00796386312650138	0.254865033580592	0.267544972327691	0.755351695083344	0.987217785388672	0.971394828931707	0.429764772727774	0.653878502180103	0.0295762446440057	0.637048601023238	0.928219857131396
"ENSG00000159339.13 chr1_16434846"	0.947649644113459	0.594952238939196	0.999788053313508	0.235380249993872	0.896258702712022	0.885639120918948	0.843481156627226	0.992140293527155	0.760429022978201	0.810159206347322	0.943071898141254
"ENSG00000077147.14 chr10_96162305"	-1	0.946488073199812	0.967613877711978	0.999788053313508	0.613517112510113	0.962619294279342	0.905487802142152	0.933859876471591	0.933859876471591	0.924860542247315	0.952987296552146
"ENSG00000186910.3 chr14_95214962"	-1	-1	-1	0.38450477356707	0.902160209420081	0.96694222615161	-1	-1	-1	0.369929260332378	0.916537867339598
"ENSG00000204628.11 chr5_180297068"	0.715079058132759	0.999788053313508	0.911848427086369	0.407533039250519	0.984710582374621	0.9688197422051	0.984666708277425	0.575774382101673	0.678530063181319	0.944648788402219	0.999788053313508
"ENSG00000282936.1 chr17_6480496"	-1	0.807337484769324	0.848552682983408	0.343646724979662	0.88286148728564	0.743311788532363	0.927635843428646	0.844460533930537	0.795896929904445	0.989135707622264	0.033840919810074
"ENSG00000197798.8 chr11_126263287"	-1	0.943035898829278	0.896258702712022	0.994510630647013	0.969398622038141	0.176365682875406	0.973779958652878	0.995110399569015	0.504771156898578	0.754944633528703	0.983537096363549
"ENSG00000100813.14 chr14_22824805"	-1	0.962619294279342	0.610786921277772	0.990250543939164	0.841959862794301	0.793041477710787	0.704403180286027	0.972402633499369	0.998590191776738	0.979506915190754	0.976223591247305
"ENSG00000114279.13 chr3_192548625"	0.786063054025188	0.632530839424598	0.361133876713632	0.012157130568151	0.0616891562715059	-1	0.455395627312742	0.735048397781727	0.985178903057405	0.974731975120464	0.671374866353327
"ENSG00000145692.14 chr5_79651835"	0.979707257391805	0.995110399569015	0.385444224450733	0.697275686410745	0.491728338144061	0.901769947695431	0.65818946463757	0.335250830698845	0.917112124171991	0.982286220068405	0.856302995778092
"ENSG00000143756.11 chr1_224065774"	0.908264589811844	0.97902389547991	0.917472509770775	0.436220444176367	0.984814133594059	0.927599311004564	0.994539578131999	0.748324882144985	0.877943206192981	0.754013937456527	0.933859876471591
"ENSG00000139211.6 chr12_47457765"	-1	0.953767036905297	0.0560493913737733	0.994600200463716	0.971541478307037	0.938419081822524	0.965128036848894	0.441167487153382	0.849546277970188	0.599105319495932	0.999788053313508
"ENSG00000053328.8 chr6_110181444"	0.987217785388672	0.925401143668618	0.881274523303963	0.92409437061484	0.841404641923796	-1	0.902808407096323	0.979506915190754	0.609803170020615	0.995643265359163	0.84559116176096
"ENSG00000165092.12 chr9_72792411"	-1	0.964891098100747	0.934700189190026	0.635070194404897	0.569962956152716	0.139542170495599	0.00791197712649992	0.208780411827236	0.723372121649907	0.951534650659003	0.145155222186316
"ENSG00000170509.11 chr4_87561638"	-1	0.973725290536698	0.623501504331882	0.990250543939164	0.982631812748491	0.864364753376785	0.737917026414404	0.990250543939164	0.795001749152077	0.958963091628701	0.98057270841572
"ENSG00000130713.15 chr9_130682200"	0.42744460305792	0.934933525892954	0.932480296639503	0.975032966417767	0.91869141104956	0.895240633302	0.999492377858647	0.631866263665576	0.786115132210369	0.741997636930974	0.730510696186586
"ENSG00000203791.14 chr10_123900986"	-1	0.939066184656544	0.973779958652878	0.94194027651584	0.958214874614094	0.875078934265886	0.874191646709738	0.937048010594212	0.835142545200152	0.774727948342301	0.946488073199812
"ENSG00000257591.5 chr19_11297543"	-1	0.97906120327095	0.237452863582652	0.93930685740008	0.387879637938502	0.974159608427567	0.951534650659003	0.934933525892954	0.982631812748491	0.870463137051033	0.902160209420081
"ENSG00000064999.13 chr6_34747600"	0.663099147441316	0.358448981858281	0.885117183317426	0.896167451499504	0.881274523303963	0.213360035206625	0.680184764486305	0.694013857222508	0.449897666619478	0.405971984655501	0.982631812748491
"ENSG00000214510.9 chr5_148815765"	-1	0.0506519941925987	-1	-1	-1	-1	4.7671974790654e-07	-1	0.81597611829703	-1	0.471124189107349
"ENSG00000111605.16 chr12_69542120"	-1	0.894341961421785	0.749891193741232	0.669326943932503	0.589434991353328	0.995110399569015	0.982205035080978	0.911374448656483	0.974159608427567	0.624476081430791	0.368703952067797
"ENSG00000049167.13 chr5_60968605"	0.0155514681131704	0.454696523147134	0.389056639546485	0.926963551495665	0.898693463976023	0.148529238561397	0.624127839203319	0.497894683700623	0.741997636930974	0.151863278457157	0.870740829023653
"ENSG00000116882.14 chr1_118638180"	-1	-1	-1	-1	0.235380249993872	0.335250830698845	-1	-1	-1	0.87096877723519	0.953463029226005
"ENSG00000170909.13 chr19_53264257"	-1	0.742485708648404	0.786115132210369	0.700989388370513	0.972792988884176	0.930094011176527	0.889138966966315	0.764155035118233	0.800647500167063	0.952989026930345	0.823663094333454
"ENSG00000115392.11 chr2_58819919"	-1	0.671374866353327	0.122911934422492	0.594343332861674	0.777374368002173	0.892177295870066	0.0663040294724667	0.755870494354501	0.0346479910760172	0.0469885373232259	0.382203339797554
"ENSG00000113593.11 chr5_65601228"	4.48655879142831e-05	0.883856725132951	0.248839211962986	0.961856523803789	0.998505594971526	0.00458356944983186	0.557684605247439	0.681483936275457	0.877943206192981	0.847481912447013	0.278803904340669
"ENSG00000018869.16 chr19_55946615"	-1	0.977098331841347	0.974159608427567	0.862942406422138	0.699472955904059	0.995110399569015	0.815099308888099	0.953463029226005	0.966524141478006	0.927810114496116	0.99736444601969
"ENSG00000117407.16 chr1_43498155"	-1	0.977603276026405	0.922734052508882	0.669326943932503	0.800636771743477	-1	0.430974477888771	0.81972061474244	0.770100076372779	0.964891098100747	0.645916958165932
"ENSG00000168522.12 chr8_42626737"	0.419786350825051	0.480109036550907	0.698339451867492	0.937048010594212	0.91486759828431	0.862442563759508	0.516814534321058	0.946828933636111	0.155970846252261	0.591594778333669	0.925375962345358
"ENSG00000047617.14 chr12_6176637"	0.511873724450916	0.681895621112771	0.947703561013254	0.843008747818775	0.925296788397537	-1	0.983537096363549	0.600887791187519	0.864585374212323	0.462686061090224	0.814517743442314
"ENSG00000070756.15 chr8_100677971"	0.29010331685666	0.943035898829278	0.929239395783046	0.794545670347369	0.933043380350602	0.832641921642233	0.733513672250501	0.527930523087495	0.975365329311094	0.905797863700987	0.972814154256964
"ENSG00000135773.12 chr1_231624442"	0.0614795011648181	0.691660165804121	0.896993763215974	0.999492377858647	0.843324005882429	-1	0.921935523094035	0.598961584418193	0.973409489321346	-1	0.518357893823946
"ENSG00000145604.15 chr5_36277530"	-1	0.91303709181858	0.511336478144309	0.378137070203769	0.991453897916159	0.948381212285041	0.864259869954509	0.631126235807341	0.73658902902932	0.516378288813362	0.905734556729768
"ENSG00000164142.15 chr4_151803371"	-1	0.972792988884176	0.686090962670739	0.325457724713915	0.78428419641967	0.641965994025447	0.972792988884176	0.310571865776736	0.830032183521867	0.982631812748491	0.862442563759508
"ENSG00000171133.2 chr9_112164102"	-1	-1	-1	-1	-1	-1	-1	0.971975943640414	0.947703561013254	-1	-1
"ENSG00000077235.17 chr16_27055386"	-1	0.912479796553009	0.425554515036616	0.422027731833971	0.995110399569015	0.851577486045917	0.672863695119841	0.0824179592793341	0.80687612521139	0.880891308678907	0.858110710150032
"ENSG00000137831.14 chr15_70792449"	0.0771668780371347	0.356974323250828	0.768728558747082	0.275211392579479	0.786822032009276	0.511873724450916	0.264873331639065	0.781424413799996	0.466127068763346	0.470116008588823	0.021594460103516
"ENSG00000213214.4 chr7_144377836"	0.0140454533622263	0.903712142719389	-1	0.877554972524729	0.5603770316963	0.675645618351355	0.901818911621335	-1	0.587921830130181	0.903123577256786	0.610786921277772
"ENSG00000180881.19 chr12_74486788"	0.844328611158575	0.981298283732998	0.937048010594212	0.854060578030666	0.625605929847667	0.761589619758122	0.895240633302	0.973138211382265	0.914337649352336	0.70336662446742	0.972402633499369
"ENSG00000112146.16 chr6_53722530"	0.470116008588823	0.494023249878561	0.91782556796057	0.756132764417468	0.974159608427567	0.748324882144985	0.972792988884176	0.786063054025188	0.585989455443587	0.979707257391805	0.896993763215974
"ENSG00000145494.11 chr5_1393763"	-1	0.977098331841347	0.741997636930974	0.986071385322185	0.48157030442333	0.834714816533512	0.467976449891957	0.931714487938139	0.940867005491571	0.917159249887018	0.946489511258931
"ENSG00000008277.14 chr7_87043907"	-1	0.88286148728564	0.750801710613808	0.956509139217765	0.943919162961193	0.38415827273602	0.855996504346765	0.974159608427567	0.925279311972613	0.990065281661933	0.845637814759396
"ENSG00000116685.15 chr1_11340510"	-1	0.98205195924732	0.756183929332507	0.613529603827709	0.366951228990735	0.794545670347369	0.622706551359264	0.762814653440629	0.982631812748491	0.876901232477945	0.923836718870814
"ENSG00000141437.8 chr18_31739172"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000172543.7 chr11_65382390"	0.771540526884515	0.953463029226005	0.882464055204988	0.943071898141254	0.688964607609826	0.858110710150032	0.796356970107368	0.987217785388672	0.850774944696062	0.972670012008733	0.98205195924732
"ENSG00000221983.7 chr19_18789338"	-1	0.982286220068405	0.0763055655999836	0.985904057645208	0.854060578030666	0.686582414785957	0.799998503392585	0.962619294279342	0.858813318449539	0.814517743442314	0.948381212285041
"ENSG00000127824.13 chr2_218561741"	-1	0.985178903057405	0.999788053313508	0.826146764717621	0.951061285596279	0.986077413798329	0.94262121323251	0.276728880086182	0.863970226284547	0.936324794280789	0.739744685466577
"ENSG00000198900.5 chr20_40843084"	0.948381212285041	0.990441559951737	0.830781843193707	0.873333554490465	0.505103367816345	0.756459731181653	0.379351683773474	0.786856692044083	0.866169011830352	0.977098331841347	0.870740829023653
"ENSG00000204956.5 chr5_142045512"	-1	0.786822032009276	0.901818911621335	0.819326203121346	0.669451598932057	-1	0.650525504449621	0.197301603765587	0.671374866353327	0.54369126605385	0.543518330250208
"ENSG00000189167.11 chr13_31950340"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000145832.12 chr5_136689247"	-1	0.680184764486305	0.373709905042475	0.0862164328740648	0.875595120300943	-1	-1	0.749435884144603	-1	-1	0.982631812748491
"ENSG00000177301.14 chr1_111430565"	0.870740829023653	0.880738530289726	0.775914823927852	0.787258327528381	0.896993763215974	-1	0.785622747042952	0.864585374212323	0.851783909619261	0.371286536171944	0.488949537358122
"ENSG00000179361.17 chr15_74394058"	0.114267978889304	0.0763337609300107	0.914515500810592	0.807337484769324	0.0474494262960054	0.873864915578329	0.920766963436474	0.518970730679849	0.235380249993872	0.888830754209916	0.454360942236392
"ENSG00000167548.14 chr12_48324965"	-1	0.795896929904445	0.564446810439516	0.881274523303963	0.0521096152786439	0.990578458082897	0.762886044318713	0.851577486045917	0.859000773339932	0.91869141104956	0.999492377858647
"ENSG00000159733.13 chr4_2341622"	0.235380249993872	0.273538507038852	0.534089268487291	0.718811296712677	0.78540977887306	0.88868831856441	0.500160275104702	0.398441117354952	0.361962666066284	0.481396945169729	0.985178903057405
"ENSG00000127463.13 chr1_19321896"	0.0534227606998939	0.836763833328066	0.921981486709733	0.514879300937423	0.690636749138536	0.665674789590359	0.663099147441316	0.97673810536104	0.663099147441316	0.80737404417035	0.624476081430791
"ENSG00000002745.12 chr7_121134361"	-1	0.445636159760519	0.933425044460495	0.650123648785802	0.357690189574766	0.876901232477945	0.944648788402219	0.205176953843421	0.974159608427567	0.818296122335905	0.920749012441684
"ENSG00000072163.19 chr2_127014560"	0.901697179902246	0.923113922643163	0.933859876471591	0.999492377858647	0.995939154982833	0.888224017071588	0.868730077509622	0.964891098100747	0.974818400261951	0.80228354278465	0.991453897916159
"ENSG00000081665.13 chr19_19851107"	0.193865229373149	0.698339451867492	0.141880503203249	0.985525528407411	0.695461571570589	0.0702782693406599	0.339033749359924	0.294298033493119	0.995110399569015	0.877943206192981	0.429764772727774
"ENSG00000009780.15 chr1_27448588"	0.674005854132375	0.869452454982742	0.937156199196043	0.715650441268242	0.956294080645499	0.469878494226084	0.91869141104956	0.837080536708308	0.762271072380442	0.952987296552146	0.411565591402105
"ENSG00000128311.13 chr22_37446204"	0.554189753729771	0.940051948910332	0.786830884235678	0.995939154982833	0.761149890967671	0.870740829023653	0.923626135783329	0.951061285596279	0.892388312609332	0.420147582594519	0.756132764417468
"ENSG00000099834.18 chr11_761878"	0.648083023479826	0.880738530289726	0.952901732197384	0.978107868727215	0.296483493967237	0.551685066682096	0.813943792368287	0.406755183660602	0.623304583250615	0.956294080645499	0.994510630647013
"ENSG00000161270.19 chr19_35833422"	-1	-1	0.56803892686883	-1	-1	-1	-1	0.143619177305288	-1	0.952987296552146	-1
"ENSG00000050130.17 chr14_58960865"	-1	0.943035898829278	0.928621146757389	0.946489511258931	0.623501504331882	0.857585047177741	0.745892125921042	0.974159608427567	0.596217712075316	0.532171928885434	0.987217785388672
"ENSG00000007237.18 chr17_10682425"	-1	0.830032183521867	0.913969998424078	0.894596797026914	0.564093068683823	0.872212717815535	0.965101863573851	0.911374448656483	0.226772132992949	0.723372121649907	0.874051741408023
"ENSG00000104626.14 chr8_8936349"	-1	0.893561864591296	0.982631812748491	0.974159608427567	0.699258696778888	0.748762366129763	0.88056038080195	0.995939154982833	0.999057113340791	0.982631812748491	0.637579333930726
"ENSG00000182896.12 chr17_6504963"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000175097.7 chr11_36358183"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000118564.14 chr4_15723832"	-1	0.989416339718432	0.594952238939196	0.690332657547242	0.227577377078568	0.0938089842928683	0.698339451867492	0.0730729863893006	0.523912510210536	0.908261158124287	0.990367061109806
"ENSG00000107187.15 chr9_137049829"	-1	-1	-1	-1	0.0675694272809112	-1	-1	-1	-1	-1	-1
"ENSG00000112282.17 chr6_131298784"	-1	0.157844325003736	0.964220939056741	0.917530099540328	0.858110710150032	0.877943206192981	0.987217785388672	0.859234427142611	0.755351695083344	0.508209654579239	0.89770389932929
"ENSG00000070404.9 chr19_869700"	-1	0.977790680608551	0.245528295554777	0.864585374212323	0.619083577690355	0.00157303238751796	0.0277293644707697	0.664108886635594	0.291622449277034	0.961856523803789	0.00661017500024407
"ENSG00000069424.14 chr1_6028304"	0.481068482127982	0.88868831856441	0.927540875902563	0.963250851234009	0.882510753281753	0.642792299805624	0.861603599486605	0.905797863700987	0.479224582554901	0.886800165898636	0.91320163368204
"ENSG00000104918.7 chr19_7722210"	0.233093953454074	0.481128477277073	-1	0.865489907966125	0.834914700825311	0.982631812748491	0.756128873485796	0.923800379263246	0.914515500810592	0.985525528407411	0.343971140584449
"ENSG00000075399.13 chr16_89971420"	0.0831682918685725	0.923458393951352	0.900949332125415	0.24318838658931	0.411565591402105	0.956218365019108	0.248326035525623	0.817342695023344	0.582351593723387	0.366951228990735	0.908264589811844
"ENSG00000057149.15 chr18_63199768"	0.906466258511339	0.755636556766457	-1	0.207126056427344	0.970476517312047	-1	0.934496548808416	-1	-1	0.138834566601709	0.843510005584347
"ENSG00000150676.12 chr11_85879387"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
"ENSG00000177628.15 chr1_156237779"	0.965843483004059	0.996524683667258	0.995939154982833	0.859234427142611	0.81280013705102	0.900500524027175	0.669091646078481	0.0805406351167151	0.97302899049089	0.97686385449886	0.593629709932903
"ENSG00000168594.15 chr4_175243571"	-1	-1	-1	-1	-1	-1	0.082334369482169	-1	-1	-1	-1
"ENSG00000072518.20 chr11_63372478"	-1	0.991578571286728	0.794089233590501	0.982631812748491	0.818549839663732	0.964220939056741	0.937048010594212	0.709065400342708	0.972814154256964	0.994510630647013	0.833709852677364
"ENSG00000013288.8 chr4_5944624"	-1	0.883856725132951	0.91869141104956	0.436220444176367	0.998309442584828	0.98486129325663	0.640484345784188	0.901769947695431	0.922734052508882	0.98231008826213	0.979506915190754
"ENSG00000139793.18 chr13_98070805"	-1	0.66927647837739	0.862442563759508	0.902983157434576	0.518970730679849	0.99736444601969	0.456071024988889	-1	0.698402987593922	0.936324794280789	0.872084813509549
"ENSG00000104064.16 chr15_50354586"	0.00544932104701894	0.726380466383572	0.714629252974822	0.895473707156999	0.541541989669127	0.321652400477894	0.836016148103153	0.554771190604152	0.489928962461047	0.275211392579479	0.956294080645499
"ENSG00000170537.12 chr16_18377113"	-1	0.86098022310864	0.663099147441316	0.865489907966125	0.899594242850221	-1	0.768638776736339	0.532171928885434	0.864259869954509	0.952462902161538	0.900949332125415
"ENSG00000169313.9 chr3_151698706"	-1	0.932480296639503	0.794370858501804	0.990441559951737	0.890558072781864	0.900290632173228	0.998309442584828	0.80228354278465	0.993068181134723	0.967428387859846	0.968958188295965
"ENSG00000187773.8 chr18_74398236"	0.753244891583008	0.998309442584828	0.933377944122538	-1	0.888636593212329	-1	-1	0.946241330785008	0.952989026930345	0.896258702712022	0.985525528407411
"ENSG00000126243.8 chr19_35165280"	-1	0.607521839341473	0.956509139217765	0.98205195924732	0.451555114919765	0.974159608427567	0.873864915578329	0.841317083260774	0.93923274305916	0.442268488172419	0.830759946496783
"ENSG00000205853.10 chr22_32357770"	0.00479216988836361	0.99289866592416	0.379703297079485	0.992597863771149	0.206300972396966	0.665572867362906	0.690841262843232	0.658940795502112	0.877943206192981	0.366137709070095	0.998505594971526
"ENSG00000214534.5 chr11_72483048"	-1	0.786347103026627	0.869296230461174	0.841197614189018	0.135473940051058	-1	0.982631812748491	-1	-1	0.481667987717335	0.880190560229198
"ENSG00000052841.14 chr11_43955653"	0.856868946873276	0.917159249887018	0.901055760779518	0.961856523803789	0.87640481529192	0.900290632173228	0.967428387859846	0.976223591247305	0.768638776736339	0.992659175661593	0.840443971711806
"ENSG00000188501.11 chr15_66589210"	-1	0.982631812748491	0.265966393877127	0.198375398339634	0.9457753951465	-1	0.112955654185032	0.219906227666028	-1	0.784775058914685	0.52607628347295
"ENSG00000181656.6 chr1_100518883"	-1	0.0478519343355986	0.691943867447724	0.858462914644821	0.926963551495665	0.926664350842186	0.761901195830975	0.968927418969258	0.841317083260774	0.322792418797805	0.792483783851913
"ENSG00000170961.6 chr8_121007350"	-1	0.960826384451664	0.979707257391805	0.862442563759508	0.982631812748491	-1	0.985969591366645	0.996960618373391	0.743659183485452	0.995110399569015	0.99736444601969
"ENSG00000120860.10 chr12_102004807"	0.498690677156164	0.933859876471591	0.878436742439245	0.902160209420081	0.765639853894225	0.92575968985261	0.963192805478837	0.907462191471165	0.972814154256964	0.967428387859846	0.844328611158575
"ENSG00000146859.6 chr7_134929355"	0.500995821025859	0.874319400205532	0.57451394368702	0.943035898829278	0.958214874614094	0.733513672250501	0.818372518204535	0.960913925259813	0.858110710150032	0.933037488808121	0.607521839341473
"ENSG00000138311.15 chr10_62690229"	0.957551864372366	0.66704826483551	0.94095223585449	0.961856523803789	0.728972063112601	0.922619115389916	0.790371075314392	0.695986645784854	0.64133697531236	0.913969998424078	0.900949332125415
"ENSG00000162897.14 chr1_207382754"	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.0107944617027587	1.14033343799821e-10
"ENSG00000197561.6 chr19_1595073"	0.575774382101673	0.74772777014993	0.475065502371405	0.894341961421785	0.850730086411879	0.824857665949056	0.806452234282224	0.407533039250519	0.927103278957117	0.722798776922769	0.941468259682234
"ENSG00000114315.3 chr3_193514331"	-1	0.685933823945607	0.974159608427567	0.761565563269995	0.858110710150032	0.760429022978201	0.723988274372404	0.925375962345358	0.756132764417468	0.210841401680847	0.594343332861674
"ENSG00000118412.12 chr6_90672261"	0.531232779245632	0.796446704342762	0.621066774402134	0.481128477277073	0.896167451499504	0.965128036848894	0.964702617988078	0.997319956180076	0.823663094333454	0.511873724450916	0.930064977690578
